sensor_0_avg,sensor_1_avg,sensor_2_avg,Wind speed (m/s),wind_speed_4_avg,Pitch angle (°),sensor_6_avg,sensor_7_avg,sensor_8_avg,sensor_9_avg,sensor_10_avg,sensor_11_avg,sensor_12_avg,sensor_13_avg,sensor_14_avg,sensor_15_avg,sensor_16_avg,sensor_17_avg,sensor_18_avg,sensor_19_avg,sensor_20_avg,sensor_21_avg,sensor_22_avg,sensor_23_avg,sensor_24_avg,sensor_25_avg,sensor_26_avg,reactive_power_27_avg,reactive_power_28_avg,power_29_avg,power_30_avg,sensor_31_avg,sensor_32_avg,sensor_33_avg,sensor_34_avg,sensor_35_avg,sensor_36_avg,sensor_37_avg,sensor_38_avg,sensor_39_avg,sensor_40_avg,sensor_41_avg,sensor_42_avg,sensor_43_avg,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,Power (kW),sensor_51,Rotor speed (RPM),sensor_53_avg
11,314.0,-22.0,4.6,4.4,-0.7,22,34,82,34,33,47,42,33,59.0,56,55,56,1255.9,20,31,34,0.5,226.4,242.0,230.7,50.0,0.237560976,-0.237560976,0.048487805,0.048536585,-0.054439024,396.3,393.7,393.6,34,36,35,65,66,61,43,336.0,24,0,16625,0,0,-18549,0,16625,-18549,11.1,14
10,328.6,-10.5,4.4,4.4,-0.6,22,33,80,33,34,47,42,32,57.0,54,53,54,1256.5,19,31,35,0.7,121.6,134.2,108.8,50.0,0.264536585,-0.264536585,0.054292683,0.054439024,-0.040829268,398.4,396.2,396.7,36,37,37,65,66,60,43,339.1,23,0,18651,0,0,-14003,0,18651,-14003,11.1,13
9,12.3,24.8,4.2,4.2,-0.3,21,31,65,30,34,45,41,28,50.0,44,43,44,1255.6,18,27,35,0.4,193.1,204.5,198.8,50.0,0.182487805,-0.182487805,0.037219512,0.037219512,-0.016097561,398.3,396.2,396.0,36,37,37,64,64,59,41,347.6,21,0,12667,0,0,-4954,0,12667,-4954,11.1,13
9,328.0,-19.6,4.6,4.3,-0.7,21,31,68,30,33,46,41,28,52.0,46,45,46,1258.9,18,28,35,0.4,206.8,218.0,211.4,50.0,0.207170732,-0.207170732,0.042292683,0.042243902,-0.032390244,397.7,395.6,395.5,36,37,37,64,64,59,41,347.6,21,0,14487,0,0,-11498,0,14487,-11498,11.1,13
9,338.9,-8.7,4.4,4.1,-0.5,21,31,70,30,32,46,41,29,53.0,47,47,48,1257.6,18,28,34,0.4,162.3,173.4,166.6,50.0,0.158243902,-0.158243902,0.032292683,0.032292683,-0.025463415,396.2,394.1,393.9,34,36,35,64,64,59,41,347.6,22,0,11019,0,0,-8412,0,11019,-8412,11.1,13
14,329.0,9.1,4.3,4.3,-0.3,23,33,53,31,33,47,41,29,51.0,44,44,44,1258.5,22,26,34,0.7,110.6,120.3,99.4,50.0,0.215365854,-0.215365854,0.047609756,0.045853659,-0.039073171,400.8,398.8,398.9,35,36,36,62,63,57,43,319.9,25,-96,15752,0,-159,-13148,0,15656,-13307,11.1,16
15,276.3,-25.4,5.5,5.4,-1.4,24,33,66,32,33,49,43,33,58.0,54,53,54,1307.0,22,29,35,0.9,228.7,244.9,222.8,50.0,0.442682927,-0.442682927,0.125756098,0.125756098,-0.050682927,402.9,400.9,401.4,35,37,36,63,64,58,43,301.6,24,0,43012,0,0,-17312,0,43012,-17312,11.5,18
16,282.6,-18.2,5.5,5.3,-1.3,25,34,74,34,33,50,44,34,61.0,57,56,57,1323.2,23,31,35,0.8,240.6,253.9,232.6,50.0,0.392878049,-0.392878049,0.126146341,0.126292683,-0.055707317,402.6,400.6,401.2,35,37,36,63,65,59,44,300.9,24,0,43415,0,0,-19143,0,43415,-19143,11.7,19
16,332.4,57.0,6.6,6.4,-1.7,25,34,76,34,33,50,44,34,61.0,58,57,59,1439.3,24,32,35,0.9,395.5,413.3,393.0,50.0,0.463414634,-0.463414634,0.224341463,0.22302439,-0.063804878,398.6,396.7,397.4,36,37,37,64,65,59,44,275.3,25,-35,75998,0,-63,-21661,0,75964,-21724,12.7,19
16,330.9,28.5,6.9,6.8,-2.0,28,35,86,37,33,54,48,36,66.0,64,62,64,1477.1,25,35,34,1.0,467.6,484.1,459.3,50.0,0.487414634,-0.487414634,0.26604878,0.265756098,-0.074536585,401.9,399.8,400.8,36,37,37,66,68,62,44,302.3,26,0,90885,0,0,-25477,0,90885,-25477,13.0,21
16,345.4,33.6,7.8,7.6,-2.0,29,36,88,37,34,56,50,37,68.0,67,64,66,1545.9,26,36,35,1.0,669.5,683.5,656.7,50.0,0.486634146,-0.487804878,0.379560976,0.380926829,-0.088780488,400.1,398.2,399.8,37,38,38,67,69,64,44,311.8,26,0,130255,0,0,-30323,0,130255,-30323,13.6,21
16,308.0,3.9,8.9,8.8,-2.0,29,37,95,39,33,60,55,42,72.0,77,74,75,1643.3,28,39,36,1.0,988.8,1007.7,981.7,50.0,0.481317073,-0.487804878,0.572536585,0.573365854,-0.089317073,399.4,397.4,399.1,38,39,38,71,74,69,44,304.1,27,0,196087,0,0,-30501,0,196087,-30501,14.5,22
16,287.0,-25.1,7.0,7.1,-2.0,30,38,95,40,34,57,54,43,71.0,72,70,72,1483.9,27,39,35,1.0,543.4,557.5,531.2,50.0,0.487804878,-0.487804878,0.305512195,0.305219512,-0.086390244,399.5,397.1,398.9,36,37,37,72,75,70,44,312.2,27,0,103972,0,0,-29563,0,103972,-29563,13.1,22
16,299.5,-21.3,8.2,7.8,-2.0,30,38,95,40,33,58,55,43,71.0,73,71,72,1580.9,27,39,35,1.0,709.6,727.9,703.1,50.0,0.487756098,-0.487804878,0.407414634,0.406926829,-0.080341463,397.8,395.9,397.3,37,38,38,73,75,70,44,320.9,27,0,138995,0,0,-27414,0,138995,-27414,14.0,22
15,336.0,1.4,5.9,5.6,-1.7,25,37,93,38,38,51,47,39,47.0,59,58,59,1323.4,24,36,39,0.9,241.8,266.8,246.1,50.1,0.486292683,-0.486292683,0.138829268,0.138878049,-0.051560976,401.3,398.9,399.2,39,41,40,70,72,67,44,334.6,26,0,47314,0,0,-17606,0,47314,-17606,11.7,16
12,355.0,19.3,6.2,6.0,-1.8,23,36,92,36,33,51,47,38,42.0,58,57,58,1361.4,22,34,35,1.0,290.5,318.6,292.0,50.1,0.487512195,-0.487512195,0.168487805,0.168195122,-0.053756098,401.8,399.0,399.6,35,37,36,70,72,66,43,335.6,24,0,57380,0,0,-18368,0,57380,-18368,12.0,15
12,12.3,29.3,4.6,4.4,-0.8,23,35,91,36,33,47,44,37,41.0,56,55,56,1258.8,22,33,35,0.8,105.9,131.7,99.6,50.0,0.250634146,-0.250634146,0.051170732,0.051170732,-0.038878049,400.8,398.1,397.8,35,36,36,69,71,65,43,343.0,24,0,17462,0,0,-13284,0,17462,-13284,11.1,14
12,342.2,-0.8,4.7,4.5,-0.8,22,35,90,36,33,47,44,37,40.0,56,55,56,1258.4,21,33,34,0.8,115.8,140.6,109.4,49.9,0.28497561,-0.28497561,0.058146341,0.058097561,-0.039609756,401.0,398.5,398.4,35,36,36,69,70,65,43,343.0,24,0,19814,0,0,-13544,0,19814,-13544,11.1,14
12,22.9,39.9,6.8,6.6,-2.0,22,35,90,35,33,52,46,36,40.0,57,56,57,1467.4,21,33,34,1.0,386.8,425.7,403.0,50.0,0.487804878,-0.487804878,0.232390244,0.232439024,-0.049902439,401.8,399.3,399.3,36,37,37,68,70,65,42,343.0,23,0,79485,0,0,-17051,0,79485,-17051,13.0,14
15,340.3,6.4,4.0,3.9,-0.2,23,31,37,30,33,44,38,27,46.0,41,40,40,1252.2,20,23,34,0.5,118.6,127.5,123.9,50.0,0.121073171,-0.121073171,0.024731707,0.024146341,-0.016536585,396.5,394.4,393.8,35,36,36,61,61,56,46,333.9,24,0,8270,0,0,-5692,0,8270,-5692,11.1,16
15,296.8,-25.2,4.1,4.1,-0.3,23,32,43,31,33,46,39,29,50.0,45,44,45,1252.6,21,23,34,0.6,111.4,126.6,111.8,50.0,0.181804878,-0.181804878,0.037121951,0.037121951,-0.028731707,396.1,393.9,393.5,35,36,36,61,62,56,45,322.0,24,0,12673,0,0,-9761,0,12673,-9761,11.1,16
15,354.3,30.5,4.3,4.4,-0.4,23,32,48,30,33,47,40,31,52.0,48,48,48,1256.3,22,24,35,0.7,112.9,132.3,110.1,50.0,0.263219512,-0.263219512,0.053804878,0.05395122,-0.039219512,398.4,396.2,395.8,35,36,36,61,62,56,45,323.7,25,0,18487,0,0,-13420,0,18487,-13420,11.1,17
15,305.4,-26.0,4.8,4.8,-0.9,24,32,54,31,34,48,41,32,54.0,51,50,51,1269.9,21,25,36,0.8,146.5,167.4,147.8,50.0,0.347756098,-0.347756098,0.077073171,0.076878049,-0.040634146,397.8,395.7,395.4,36,37,37,61,62,56,45,331.4,24,0,26278,0,0,-13892,0,26278,-13892,11.2,17
16,322.5,7.9,4.2,4.3,0.0,25,34,77,33,33,47,42,34,59.0,57,56,58,1256.5,23,31,34,0.8,100.3,116.5,102.0,50.0,0.246634146,-0.246634146,0.052682927,0.04902439,-0.029219512,400.4,398.5,398.0,35,36,36,62,64,58,44,314.6,24,-268,16996,0,-352,-9634,0,16727,-9986,11.1,18
17,284.4,-45.6,4.6,4.4,-0.7,25,34,79,35,35,47,42,35,59.0,58,57,58,1266.4,24,32,36,0.8,111.1,132.7,111.8,50.0,0.264,-0.264,0.054634146,0.054195122,-0.037268293,400.0,398.0,397.4,37,38,38,63,64,58,44,330.0,25,0,18533,0,0,-12721,0,18533,-12721,11.2,19
17,305.4,-10.5,4.0,4.1,-0.1,30,37,85,38,38,47,43,35,58.0,59,58,59,1251.9,24,35,38,0.6,95.9,116.5,91.1,50.0,0.181268293,-0.181268293,0.037219512,0.037219512,-0.041073171,397.3,395.2,394.4,39,40,40,65,67,61,45,316.0,28,0,12770,0,0,-14048,0,12770,-14048,11.1,22
18,304.6,9.6,4.7,4.8,-0.8,26,33,39,32,34,45,38,30,40.0,42,42,42,1264.7,23,25,36,0.8,146.9,178.1,151.7,50.0,0.362390244,-0.362390244,0.079365854,0.079268293,-0.042780488,397.9,395.1,394.7,36,37,37,62,62,56,45,295.0,26,0,26968,0,0,-14625,0,26968,-14625,11.2,19
18,303.9,8.9,4.3,4.2,-0.3,26,34,45,33,39,48,40,31,46.0,46,46,46,1258.8,24,26,40,0.8,103.2,123.1,102.3,50.0,0.230780488,-0.230780488,0.051902439,0.048585366,-0.032536585,398.6,395.8,395.4,40,41,41,62,62,57,45,294.9,26,-289,17026,0,-468,-10652,0,16737,-11119,11.1,20
18,226.4,-50.0,6.2,6.2,-1.8,27,34,53,35,38,50,42,34,51.0,52,50,51,1371.1,24,27,39,1.0,331.5,364.2,347.1,50.0,0.486,-0.486,0.196439024,0.196390244,-0.04897561,399.7,397.2,397.0,40,41,41,62,63,57,45,276.4,26,0,67044,0,0,-16731,0,67044,-16731,12.1,21
18,245.9,-22.0,6.2,6.3,-1.7,28,39,94,40,38,53,49,37,55.0,64,62,64,1380.3,27,38,39,0.9,350.5,379.2,359.9,49.9,0.487463415,-0.487463415,0.201707317,0.201707317,-0.066439024,400.7,398.6,398.7,40,41,41,69,72,66,46,268.0,28,0,68668,0,0,-22705,0,68668,-22705,12.2,20
19,270.6,12.1,6.8,6.8,-1.9,28,39,94,40,38,55,50,37,56.0,65,63,65,1455.1,27,38,39,0.9,469.1,501.2,480.3,49.9,0.487463415,-0.487463415,0.270390244,0.270243902,-0.074731707,399.0,396.6,396.7,40,41,41,70,72,67,46,258.5,29,0,92339,0,0,-25532,0,92339,-25532,12.8,21
18,267.4,2.6,6.3,6.2,-1.7,28,40,95,41,38,56,52,42,60.0,67,66,67,1412.1,28,40,39,0.9,345.8,378.2,352.2,49.9,0.470146341,-0.470146341,0.198731707,0.198926829,-0.060487805,399.0,396.4,396.7,40,41,41,72,75,70,46,264.8,29,0,68106,0,0,-20669,0,68106,-20669,12.5,20
18,269.1,-9.4,7.0,6.9,-2.1,28,40,95,41,38,57,53,42,61.0,67,66,67,1485.4,28,39,39,1.0,467.7,500.1,475.2,49.9,0.487804878,-0.487804878,0.272585366,0.273121951,-0.070780488,401.2,398.7,399.2,40,41,41,73,76,70,46,278.5,29,0,93596,0,0,-24212,0,93596,-24212,13.1,20
15,350.6,8.6,8.7,8.2,-2.2,26,36,90,37,38,57,49,35,42.0,65,62,63,1649.6,24,36,40,1.0,794.2,826.9,809.1,50.0,0.487804878,-0.487804878,0.467560976,0.467902439,-0.064780488,399.0,396.8,397.3,42,43,43,70,72,67,44,342.0,26,0,160027,0,0,-22143,0,160027,-22143,14.6,17
14,352.9,3.3,4.2,4.0,-0.3,25,36,84,36,39,44,44,32,38.0,53,52,54,1253.3,22,34,40,0.4,137.1,148.2,141.5,50.0,0.138585366,-0.138585366,0.028634146,0.028292683,-0.015268293,401.5,399.0,398.8,40,42,42,69,71,65,43,349.6,25,0,9591,0,0,-4971,0,9591,-4971,11.1,17
14,357.5,21.5,4.3,4.2,-0.4,25,35,85,36,37,47,44,32,37.0,55,53,55,1259.8,22,34,38,0.6,123.2,135.1,112.5,50.0,0.216487805,-0.216487805,0.049121951,0.048292683,-0.045365854,400.9,398.5,398.5,39,40,40,69,71,65,43,336.0,25,-151,16768,0,-167,-15385,0,16616,-15552,11.1,17
15,340.1,19.9,4.2,4.2,-0.4,25,35,81,35,37,44,43,31,37.0,51,50,51,1252.1,21,33,38,0.6,101.0,117.4,90.9,50.0,0.192585366,-0.192585366,0.039365854,0.039317073,-0.041609756,400.3,397.9,397.6,39,40,40,69,70,65,43,320.2,25,0,13380,0,0,-14173,0,13380,-14173,11.1,17
15,334.8,7.9,4.1,4.3,-0.1,25,35,84,36,37,46,43,32,36.0,54,53,54,1253.2,23,33,38,0.8,103.6,117.0,98.3,50.0,0.242780488,-0.242780488,0.050829268,0.049121951,-0.030926829,402.9,400.7,400.7,39,40,40,68,70,64,43,326.9,25,-214,17009,0,-278,-10274,0,16795,-10553,11.1,17
16,326.2,-5.9,3.9,4.0,0.0,25,35,84,36,38,45,42,32,36.0,54,53,54,1251.9,23,34,39,0.7,74.4,85.0,67.3,50.0,0.151073171,-0.151073171,0.030829268,0.03,-0.02497561,403.9,401.6,401.7,40,41,41,68,70,64,43,332.1,25,0,10228,0,0,-8526,0,10228,-8526,11.1,18
16,273.1,-42.9,3.9,4.1,-0.1,25,35,86,36,37,45,42,32,36.0,55,54,55,1252.0,23,34,38,0.7,86.4,101.7,76.9,50.0,0.175658537,-0.175658537,0.035853659,0.035804878,-0.034097561,401.6,399.3,399.1,39,40,40,68,70,64,43,316.0,26,0,12300,0,0,-11648,0,12300,-11648,11.1,18
17,315.0,-3.7,4.2,4.1,-0.2,26,35,87,37,37,45,42,33,37.0,56,55,56,1252.8,24,34,38,0.7,92.4,108.9,88.7,50.0,0.196097561,-0.196097561,0.041414634,0.039414634,-0.031853659,402.9,400.7,400.1,39,40,40,68,70,64,43,318.8,26,-121,13623,0,-150,-10752,0,13502,-10902,11.1,19
18,14.5,35.8,6.3,6.1,-1.8,28,38,92,39,38,52,47,35,41.0,61,59,61,1403.2,26,37,39,0.9,326.4,347.5,324.0,50.0,0.480682927,-0.480682927,0.185219512,0.185512195,-0.059073171,401.2,399.2,399.8,40,41,41,69,71,65,44,338.7,28,0,63198,0,0,-20190,0,63198,-20190,12.4,21
16,270.3,-29.5,4.2,4.1,-0.4,28,38,92,38,39,45,42,34,39.0,58,57,58,1252.7,24,36,39,0.6,82.5,104.4,79.2,50.0,0.174341463,-0.174341463,0.035560976,0.035463415,-0.03297561,397.7,395.2,394.7,40,41,41,69,71,65,45,299.9,27,0,12097,0,0,-11291,0,12097,-11291,11.1,19
18,288.3,-50.1,5.4,5.4,-1.3,27,35,70,36,38,49,43,35,37.0,56,55,56,1298.8,24,30,39,0.9,211.5,236.2,214.2,50.0,0.436829268,-0.436829268,0.119268293,0.119268293,-0.045073171,398.5,396.2,396.4,39,41,40,64,65,59,46,338.4,27,0,40652,0,0,-15396,0,40652,-15396,11.5,20
18,341.3,21.1,4.1,4.2,-0.1,27,35,81,35,38,47,43,35,40.0,59,58,59,1253.0,25,33,39,0.8,103.0,117.0,100.4,50.0,0.219219512,-0.219219512,0.049658537,0.046243902,-0.029560976,402.9,400.6,400.2,40,41,41,64,65,60,46,320.2,28,-244,16012,0,-316,-9760,0,15768,-10077,11.1,20
18,327.9,4.2,4.0,4.0,0.0,28,36,82,36,38,47,42,36,40.0,59,58,59,1252.8,25,34,38,0.7,87.8,100.1,80.6,50.0,0.163414634,-0.163414634,0.033804878,0.031804878,-0.032243902,402.4,400.0,399.8,39,40,40,64,66,60,46,323.7,28,-140,11067,0,-180,-10925,0,10927,-11104,11.1,21
18,326.7,-11.0,4.4,4.4,-0.5,28,36,83,37,38,47,43,36,40.0,59,58,59,1257.7,25,34,39,0.8,114.2,132.8,112.6,50.0,0.253902439,-0.253902439,0.056292683,0.055707317,-0.033804878,402.3,400.1,399.6,39,41,40,65,66,60,46,337.7,28,-105,19141,0,-145,-11390,0,19036,-11534,11.1,21
18,327.4,-8.6,4.1,4.2,0.0,28,36,83,37,39,47,42,36,40.0,59,58,59,1255.7,25,35,39,0.7,97.5,114.9,93.7,50.0,0.218634146,-0.218634146,0.045658537,0.044097561,-0.034829268,400.7,398.4,398.0,39,41,41,65,66,60,46,336.0,29,-248,15237,0,-354,-11522,0,14989,-11876,11.1,21
18,43.1,52.4,4.2,4.1,-0.4,29,39,93,39,38,47,44,36,41.0,60,59,61,1252.4,26,37,39,0.7,84.2,104.9,78.4,50.0,0.175560976,-0.175560976,0.035853659,0.035512195,-0.034195122,403.3,401.0,400.5,40,41,41,67,69,63,46,350.7,28,0,12148,0,0,-11715,0,12148,-11715,11.1,20
20,346.9,9.8,4.0,4.1,0.1,27,35,46,35,39,47,39,31,34.0,42,42,42,1252.3,25,26,40,0.7,89.7,108.4,90.7,50.0,0.17497561,-0.17497561,0.038195122,0.037317073,-0.033170732,397.9,395.7,394.7,40,42,41,63,64,58,46,337.1,27,-109,13001,0,-155,-11272,0,12892,-11427,11.1,21
20,328.8,-17.7,4.2,4.3,-0.3,28,35,52,35,38,47,40,32,35.0,46,46,46,1256.5,26,27,39,0.8,104.7,125.1,105.8,50.0,0.240731707,-0.240731707,0.05004878,0.049414634,-0.034780488,398.2,395.9,395.3,39,41,40,64,64,59,46,346.5,28,0,16816,0,0,-11854,0,16816,-11854,11.1,22
20,333.7,-1.2,4.2,4.4,-0.3,28,35,57,35,38,48,41,34,36.0,49,49,49,1255.0,26,28,39,0.8,102.3,124.7,104.3,49.9,0.246195122,-0.246195122,0.050390244,0.050097561,-0.034829268,398.1,395.9,395.2,39,41,40,64,65,59,46,334.9,29,0,17105,0,0,-11916,0,17105,-11916,11.1,22
20,352.2,15.5,4.0,4.1,-0.1,29,35,68,36,37,47,41,35,40.0,53,52,53,1253.0,26,30,38,0.7,96.2,111.5,96.1,50.0,0.201463415,-0.201463415,0.044390244,0.041073171,-0.033658537,396.7,394.7,393.9,38,40,39,64,65,60,46,336.7,28,-301,14261,0,-452,-11083,0,13960,-11535,11.1,23
20,25.2,45.7,4.5,4.4,-0.6,29,35,71,35,39,48,42,35,40.0,54,53,54,1260.1,26,32,39,0.8,112.8,134.5,116.4,50.0,0.255365854,-0.255365854,0.057658537,0.057268293,-0.032195122,398.2,396.0,395.4,40,41,41,64,66,60,46,339.5,28,-10,19590,0,-26,-10963,0,19580,-10989,11.1,23
14,135.9,1.1,4.5,4.2,-0.7,23,32,41,31,37,45,37,27,29.0,39,39,39,1252.7,20,24,38,0.4,206.6,221.7,219.6,50.0,0.18404878,-0.18404878,0.037560976,0.037463415,-0.026585366,397.8,395.3,393.7,38,40,40,62,63,57,46,134.8,23,0,12797,0,0,-9447,0,12797,-9447,11.1,16
15,110.0,-18.8,4.6,4.6,-0.8,23,32,47,32,38,47,39,28,30.0,43,43,43,1255.9,21,24,39,0.8,123.7,160.8,142.0,50.0,0.294195122,-0.294195122,0.06004878,0.060097561,-0.036829268,397.4,394.7,393.2,39,41,40,63,63,57,46,128.8,24,0,20564,0,0,-12694,0,20564,-12694,11.1,16
14,141.2,27.1,5.9,5.5,-1.8,24,34,65,31,33,49,42,33,35.0,53,52,53,1329.6,21,27,35,0.9,207.6,248.1,225.5,50.0,0.487073171,-0.487073171,0.123609756,0.123512195,-0.049121951,401.5,399.2,398.3,35,37,36,63,63,58,45,114.1,23,0,42218,0,0,-16776,0,42218,-16776,11.7,16
15,107.4,-6.7,7.2,6.6,-2.1,24,33,73,32,33,52,44,33,37.0,56,55,56,1517.9,22,30,34,1.0,380.9,426.6,408.6,50.0,0.487804878,-0.487804878,0.228146341,0.227804878,-0.058341463,397.2,394.7,394.0,36,37,37,63,64,58,45,114.1,23,0,77853,0,0,-19934,0,77853,-19934,13.4,17
17,102.4,-3.2,4.2,4.3,-0.3,28,35,88,36,34,47,44,36,40.0,61,60,61,1253.2,24,34,35,0.7,94.0,126.6,99.2,50.0,0.228585366,-0.228585366,0.046682927,0.046780488,-0.036487805,399.9,397.3,396.2,36,37,37,64,66,60,45,105.7,27,0,15981,0,0,-12472,0,15981,-12472,11.1,22
17,124.5,19.2,3.8,3.7,0.5,29,36,88,37,39,45,42,36,40.0,60,59,61,1252.6,24,35,39,0.7,81.7,88.6,85.8,50.0,0.108097561,-0.108097561,0.026097561,0.019463415,-0.017463415,400.8,398.7,397.3,39,41,41,65,66,60,45,105.3,28,-493,7285,0,-746,-5050,0,6792,-5796,11.1,23
19,158.3,44.9,4.9,4.9,-1.0,31,37,84,38,38,46,42,36,40.0,57,56,58,1269.0,25,35,39,0.8,169.8,199.0,176.7,50.0,0.330243902,-0.330243902,0.092878049,0.089268293,-0.041317073,399.3,396.6,396.0,39,41,40,65,67,61,45,113.4,29,-180,30376,0,31,-14093,0,30196,-14061,11.2,25
19,117.7,-18.4,4.8,5.0,-0.6,33,38,89,39,38,49,45,38,43.0,62,61,62,1288.6,27,37,39,0.8,178.5,201.5,183.5,50.0,0.321463415,-0.321463415,0.102243902,0.096487805,-0.038195122,400.2,398.0,397.5,39,41,40,66,68,62,46,136.2,30,-254,33095,0,-389,-12643,0,32841,-13032,11.4,26
19,90.5,-6.4,7.1,6.9,-2.0,31,39,93,40,38,55,49,38,44.0,65,63,64,1513.7,28,38,39,1.0,471.0,507.9,487.7,49.9,0.487804878,-0.487804878,0.277560976,0.277219512,-0.063853659,398.4,396.1,396.0,40,42,41,69,71,66,45,96.9,30,0,94845,0,0,-21819,0,94845,-21819,13.4,23
15,93.7,6.6,7.4,7.1,-2.1,25,38,92,38,38,55,50,40,42.0,62,61,62,1537.8,25,36,39,1.0,497.0,537.9,513.6,49.9,0.487804878,-0.487804878,0.293073171,0.292682927,-0.075609756,401.3,398.8,398.8,40,42,42,73,75,70,43,87.1,28,0,100002,0,0,-25858,0,100002,-25858,13.6,17
19,108.9,-1.3,5.1,4.8,-1.2,30,39,94,39,38,51,49,41,43.0,62,61,62,1263.6,26,37,39,0.8,157.3,181.4,156.1,50.0,0.356097561,-0.356097561,0.074634146,0.074487805,-0.05795122,397.8,395.8,395.3,39,40,40,76,78,73,29,110.2,29,0,25467,0,0,-19824,0,25467,-19824,11.2,23
19,93.0,-8.8,4.6,4.6,-0.8,30,39,94,39,38,51,49,41,43.0,61,61,62,1261.6,26,37,39,0.7,142.7,165.1,141.7,50.0,0.292829268,-0.292829268,0.063414634,0.063365854,-0.053853659,397.8,395.8,395.3,39,40,40,75,78,73,29,101.8,29,0,21658,0,0,-18386,0,21658,-18386,11.1,23
19,93.5,-8.7,4.2,4.0,-0.1,30,39,94,39,38,49,48,41,42.0,60,60,61,1256.3,26,37,39,0.7,99.8,113.6,97.9,50.0,0.18302439,-0.18302439,0.038146341,0.035268293,-0.037609756,398.7,397.0,396.1,39,40,40,75,77,72,29,102.2,29,-429,12560,0,-316,-12614,0,12132,-12930,11.1,23
19,103.6,-0.7,5.5,5.3,-1.0,30,39,92,39,38,50,48,41,42.0,59,59,60,1362.3,27,37,39,0.9,250.0,271.4,259.5,50.0,0.367365854,-0.367365854,0.142292683,0.139658537,-0.038731707,399.3,397.5,397.2,40,41,41,75,77,72,30,104.3,29,-681,48216,0,-452,-12718,0,47536,-13171,12.0,24
19,140.0,44.8,6.1,6.0,-1.7,31,39,92,39,38,52,48,41,42.0,60,60,60,1372.2,27,37,39,0.9,310.4,337.2,320.0,50.0,0.480341463,-0.480341463,0.17697561,0.176926829,-0.059512195,396.9,395.1,394.9,40,41,41,75,77,72,30,95.2,29,0,60403,0,0,-20322,0,60403,-20322,12.1,24
22,96.1,4.1,4.7,4.8,-0.8,32,41,95,42,38,52,49,43,45.0,64,63,64,1261.5,30,39,39,0.8,138.9,163.2,141.4,50.0,0.349609756,-0.349609756,0.074585366,0.074487805,-0.041268293,402.2,400.3,399.9,39,41,40,75,78,72,32,92.0,32,0,25427,0,0,-14110,0,25427,-14110,11.1,24
22,83.6,-18.2,5.0,4.9,-1.1,32,41,95,42,38,52,49,43,45.0,63,63,64,1264.8,30,39,39,0.9,143.5,168.7,147.3,50.0,0.375219512,-0.375219512,0.079707317,0.079707317,-0.040536585,402.7,400.7,400.3,39,41,40,75,78,72,32,101.8,32,0,27225,0,0,-13846,0,27225,-13846,11.2,24
23,117.6,8.5,4.5,4.3,-0.5,32,41,95,42,38,50,48,43,44.0,63,62,63,1266.6,30,39,39,0.8,104.6,122.3,105.1,50.0,0.223707317,-0.223707317,0.049463415,0.04804878,-0.031756098,400.7,398.5,398.0,39,41,40,75,77,72,32,109.1,31,-63,16396,0,-33,-10839,0,16333,-10872,11.2,24
23,64.4,-10.7,4.4,4.3,-0.6,32,41,95,42,38,50,47,43,44.0,63,62,63,1256.0,30,39,39,0.8,97.2,116.2,97.0,50.0,0.218634146,-0.218634146,0.045609756,0.045512195,-0.032292683,400.6,398.3,397.9,39,41,40,75,77,72,33,75.2,32,0,15674,0,0,-11015,0,15674,-11015,11.1,24
23,66.6,-20.1,4.8,4.6,-0.9,32,41,95,42,38,51,47,43,44.0,63,62,63,1273.8,30,40,39,0.8,125.4,147.0,123.3,50.0,0.276829268,-0.276829268,0.064,0.063853659,-0.037170732,401.7,399.6,399.3,39,41,40,75,77,72,33,86.7,32,0,21735,0,0,-12694,0,21735,-12694,11.2,24
23,95.9,-1.1,4.2,4.2,-0.4,31,42,91,42,38,48,45,42,44.0,59,59,59,1251.9,30,39,39,0.5,132.0,148.4,134.9,50.0,0.191756098,-0.191756098,0.039121951,0.039073171,-0.030487805,402.9,400.7,400.2,39,41,41,75,77,72,36,96.9,32,0,13258,0,0,-10286,0,13258,-10286,11.1,23
17,104.5,11.4,6.2,5.7,-1.8,27,40,89,39,38,47,44,40,41.0,56,55,56,1378.8,26,37,39,0.9,249.1,275.5,255.6,49.9,0.45404878,-0.45404878,0.143073171,0.143365854,-0.047073171,398.9,396.8,396.8,39,41,41,74,76,70,44,93.1,29,0,48875,0,0,-16029,0,48875,-16029,12.2,19
16,100.2,-1.7,8.8,8.4,-2.1,26,39,97,40,38,59,53,42,45.0,75,71,73,1640.3,27,40,40,1.0,845.0,868.5,850.5,50.1,0.487609756,-0.487804878,0.493365854,0.493365854,-0.090097561,401.0,398.9,400.1,41,43,42,77,80,75,44,101.8,29,0,168633,0,0,-30797,0,168633,-30797,14.5,18
17,99.1,-2.7,8.9,8.6,-2.1,26,39,97,41,39,59,53,42,45.0,75,72,73,1647.1,27,40,41,1.0,911.7,940.5,916.1,50.1,0.482195122,-0.487268293,0.532731707,0.532536585,-0.088195122,400.2,397.5,399.0,42,44,43,78,80,76,44,101.8,29,0,181721,0,0,-30114,0,181721,-30114,14.5,18
