,Unnamed: 0,asset_id,id,status_type_id,sensor_0_avg,sensor_1_avg,sensor_2_avg,Wind speed (m/s),wind_speed_4_avg,wind_speed_3_max,wind_speed_3_min,wind_speed_3_std,Pitch angle (°),sensor_5_max,sensor_5_min,sensor_5_std,sensor_6_avg,sensor_7_avg,sensor_8_avg,sensor_9_avg,sensor_10_avg,sensor_11_avg,sensor_12_avg,sensor_13_avg,sensor_14_avg,sensor_15_avg,sensor_16_avg,sensor_17_avg,sensor_18_avg,sensor_18_max,sensor_18_min,sensor_18_std,sensor_19_avg,sensor_20_avg,sensor_21_avg,sensor_22_avg,sensor_23_avg,sensor_24_avg,sensor_25_avg,sensor_26_avg,reactive_power_27_avg,reactive_power_27_max,reactive_power_27_min,reactive_power_27_std,reactive_power_28_avg,reactive_power_28_max,reactive_power_28_min,reactive_power_28_std,power_29_avg,power_29_max,power_29_min,power_29_std,power_30_avg,power_30_max,power_30_min,power_30_std,sensor_31_avg,sensor_31_max,sensor_31_min,sensor_31_std,sensor_32_avg,sensor_33_avg,sensor_34_avg,sensor_35_avg,sensor_36_avg,sensor_37_avg,sensor_38_avg,sensor_39_avg,sensor_40_avg,sensor_41_avg,sensor_42_avg,sensor_43_avg,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,Power (kW),sensor_51,Rotor speed (RPM),sensor_52_max,sensor_52_min,sensor_52_std,sensor_53_avg
1355,18645,10,18645,0,30,97.2,6.6,8.7,8.0,14.6,4.2,0.9,-2.3,-2.0,-2.4,0.1,35,48,107,47,44,63,52,70,64.0,91,89,90,1661.8,1682.0,1585.3,14.5,44,46,45,1.0,722.8,759.6,738.9,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.425512195,0.521853659,0.320390244,0.049121951,0.425804878,0.513268293,0.327512195,0.049121951,-0.064292683,-125.1,-139.1,3.3,398.1,395.9,396.0,46,48,47,70,75,72,53,90.6,41,0,145593,0,0,-21966,0,145593,-21966,14.7,14.8,14.0,0.1,30
1356,18646,10,18646,0,30,104.9,6.2,8.7,7.7,22.6,2.6,1.1,-2.2,-1.8,-2.4,0.1,36,49,107,48,43,62,51,69,64.0,89,87,89,1654.1,1678.7,1595.6,14.0,44,48,44,1.0,636.5,675.9,656.0,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.37697561,0.449365854,0.300390244,0.02595122,0.376829268,0.442292683,0.305609756,0.025317073,-0.058,-112.1,-129.0,4.1,397.9,395.7,395.8,45,46,46,69,74,71,52,98.7,41,0,128763,0,0,-19818,0,128763,-19818,14.6,14.8,14.1,0.1,30
1357,18647,10,18647,0,30,111.2,12.5,8.5,7.4,13.1,2.2,1.0,-2.3,-0.6,-3.0,0.1,36,49,107,49,43,62,51,69,64.0,88,86,88,1645.8,1688.7,1562.4,17.3,44,49,44,1.0,567.5,605.2,583.7,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.336634146,0.438195122,0.238439024,0.03,0.336682927,0.428780488,0.250390244,0.029707317,-0.055317073,-109.4,-119.8,2.8,398.8,396.8,397.0,44,46,45,69,74,71,46,98.7,42,0,115079,0,0,-18892,0,115079,-18892,14.5,14.9,13.8,0.1,30
1358,18648,10,18648,0,30,99.7,1.0,8.4,7.4,13.2,2.9,1.0,-2.3,-2.1,-2.4,0.0,36,49,107,50,43,61,51,69,63.0,87,85,86,1649.7,1676.0,1610.8,13.5,44,49,43,1.0,559.0,600.1,577.4,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.332536585,0.419804878,0.266341463,0.028731707,0.332536585,0.413463415,0.269121951,0.028146341,-0.057170732,-106.2,-128.7,6.0,399.2,396.9,397.1,44,46,45,68,74,70,45,98.7,42,0,113759,0,0,-19559,0,113759,-19559,14.6,14.8,14.2,0.1,30
1359,18649,10,18649,0,30,91.7,-6.9,8.4,7.6,13.4,3.4,1.0,-2.3,-2.1,-2.4,0.1,36,50,107,50,43,62,51,69,63.0,86,85,86,1649.8,1672.3,1597.6,15.2,44,49,44,1.0,621.0,658.3,638.3,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.369317073,0.460585366,0.293463415,0.027317073,0.369317073,0.449365854,0.299853659,0.026829268,-0.060926829,-121.1,-128.7,2.1,400.9,398.9,399.0,45,46,46,68,73,70,47,98.7,42,0,126140,0,0,-20810,0,126140,-20810,14.6,14.8,14.1,0.1,30
1360,18650,10,18650,0,31,95.3,4.0,8.4,7.6,13.1,3.8,0.8,-2.3,-0.4,-3.0,0.1,36,50,107,50,44,62,51,68,63.0,86,85,86,1657.8,1677.3,1613.9,9.9,44,50,44,1.0,624.1,661.6,637.6,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.368731707,0.443560976,0.264682927,0.024,0.368682927,0.439804878,0.290634146,0.023170732,-0.061804878,-116.9,-139.0,5.3,399.4,397.0,397.4,45,46,46,68,73,70,48,91.3,42,0,126012,0,0,-21114,0,126012,-21114,14.6,14.8,14.3,0.1,30
1361,18652,10,18652,0,31,85.6,-5.7,8.5,7.8,13.1,4.1,0.9,-2.3,-1.9,-2.4,0.1,36,50,105,49,44,62,51,68,62.0,86,84,85,1651.9,1681.0,1573.4,17.9,44,47,45,1.0,668.9,701.5,681.2,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.392780488,0.484292683,0.298341463,0.030487805,0.392682927,0.474439024,0.309170732,0.029463415,-0.067170732,-132.0,-145.1,2.8,398.7,396.6,396.9,45,47,46,68,73,69,50,91.3,42,0,134088,0,0,-22940,0,134088,-22940,14.6,14.8,13.9,0.2,30
1362,18653,10,18653,0,31,89.8,-1.5,8.8,8.0,13.8,4.6,0.9,-2.2,0.0,-2.8,0.2,36,50,105,48,44,62,51,68,62.0,87,85,86,1664.0,1682.0,1633.6,10.6,44,46,45,1.0,724.8,759.1,738.5,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.426878049,0.498731707,0.331560976,0.027317073,0.42697561,0.489853659,0.346243902,0.02697561,-0.06502439,-123.6,-139.7,4.4,399.2,397.0,397.2,46,48,47,68,73,69,50,91.3,42,0,145879,0,0,-22221,0,145879,-22221,14.7,14.9,14.4,0.1,31
1363,18654,10,18654,0,31,96.6,5.2,8.3,7.9,12.5,4.3,0.8,-2.3,-2.1,-2.4,0.1,36,50,105,47,44,62,51,68,62.0,87,85,86,1648.4,1679.7,1574.4,22.4,44,46,45,1.0,693.2,730.2,709.3,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.408780488,0.498926829,0.316,0.038780488,0.408878049,0.488,0.328487805,0.038634146,-0.063707317,-123.5,-136.4,3.0,398.6,396.3,396.7,46,48,47,68,73,69,51,91.3,42,0,139711,0,0,-21765,0,139711,-21765,14.6,14.8,13.9,0.2,31
1364,18655,10,18655,0,32,95.6,3.9,8.0,7.6,15.4,3.5,0.9,-2.2,-1.9,-2.4,0.1,37,49,104,47,44,62,51,68,62.0,86,85,86,1624.3,1677.8,1537.0,34.7,44,46,45,1.0,621.7,656.2,637.0,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.365804878,0.476536585,0.239365854,0.057317073,0.365902439,0.472926829,0.243853659,0.056926829,-0.065365854,-126.1,-139.9,3.1,398.5,396.5,396.7,46,47,47,68,73,69,52,91.7,42,0,125052,0,0,-22322,0,125052,-22322,14.3,14.8,13.5,0.3,32
1365,18731,10,18731,0,35,113.5,6.4,5.0,4.4,7.4,2.5,0.6,-1.1,0.5,-2.2,0.3,42,51,97,49,44,56,52,60,59.0,76,76,77,1253.1,1279.0,1240.0,6.0,45,46,44,0.5,202.4,223.5,217.2,50.0,0.250634146,0.414731707,0.134341463,0.06697561,-0.250634146,-0.134341463,-0.414731707,0.06697561,0.051170732,0.084682927,0.027414634,0.013658537,0.051170732,0.082780488,0.027560976,0.013609756,-0.055707317,197.1,-544.8,224.8,395.8,393.7,392.2,44,46,46,68,72,66,45,107.1,44,0,17509,0,0,-19053,0,17509,-19053,11.1,11.3,11.0,0.1,35
1366,18752,10,18752,0,35,74.6,-0.2,4.2,4.1,6.2,1.9,0.5,-0.3,0.5,-1.0,0.4,40,50,97,50,44,55,52,54,54.0,72,71,72,1249.4,1258.5,1237.0,4.0,43,48,43,0.4,189.5,204.4,199.4,50.0,0.16804878,0.29595122,0.063170732,0.058585366,-0.16804878,-0.063170732,-0.29595122,0.058585366,0.034292683,0.060439024,0.012878049,0.01195122,0.034146341,0.060195122,0.013219512,0.011902439,-0.008341463,511.6,-547.2,248.5,403.3,400.7,399.9,44,46,45,65,69,63,49,74.8,43,0,11633,0,0,-2597,0,11633,-2597,11.0,11.1,10.9,0.0,34
1367,18754,10,18754,0,34,69.1,-4.7,3.8,3.7,5.7,2.1,0.5,0.0,2.2,-1.0,0.3,40,50,98,50,44,54,52,54,55.0,73,72,73,1248.8,1261.2,1238.3,3.4,43,49,43,0.3,110.4,118.9,123.9,50.0,0.082146341,0.149121951,0.037073171,0.022439024,-0.082146341,-0.037073171,-0.149121951,0.022439024,0.016780488,0.030439024,0.007560976,0.004585366,0.016682927,0.030243902,0.006682927,0.004585366,0.014682927,223.9,-250.1,136.9,405.1,402.4,401.4,44,46,45,65,69,63,51,73.8,43,0,5715,0,0,4864,0,5715,4864,11.0,11.1,10.9,0.0,34
1368,18757,10,18757,0,34,80.5,7.0,4.2,3.7,6.7,2.0,0.6,-0.3,0.8,-0.9,0.3,40,50,91,48,45,52,51,53,55.0,67,67,68,1249.1,1255.9,1236.1,2.9,43,45,45,0.3,108.0,106.3,138.2,50.0,0.077414634,0.152682927,0.0,0.03004878,-0.077414634,0.0,-0.152682927,0.03004878,0.015804878,0.031170732,0.0,0.006146341,0.015707317,0.030487805,-0.005073171,0.006243902,0.059902439,237.0,-276.4,73.7,403.0,400.3,399.1,46,47,47,65,69,63,47,73.5,43,0,5339,0,0,20349,0,5339,20349,11.0,13.5,10.9,0.1,34
1369,18758,10,18758,0,34,92.5,4.3,4.7,4.4,7.2,2.3,0.6,-0.9,-0.3,-1.3,0.2,40,50,92,47,44,54,51,54,54.0,69,69,69,1251.5,1262.1,1240.3,4.1,43,45,44,0.4,248.0,264.3,260.6,50.0,0.226146341,0.303609756,0.11595122,0.035658537,-0.226146341,-0.11595122,-0.303609756,0.035658537,0.046146341,0.06195122,0.023658537,0.007268293,0.046146341,0.061121951,0.02302439,0.007414634,-0.013609756,508.6,-543.9,316.1,400.1,397.4,396.5,45,46,46,65,69,63,45,88.2,42,0,15723,0,0,-4335,0,15723,-4335,11.0,11.2,10.9,0.0,34
1370,18759,10,18759,0,35,95.5,7.3,4.9,4.4,7.7,2.6,0.6,-1.1,0.5,-2.4,0.2,40,49,93,47,43,55,52,54,54.0,71,70,71,1253.8,1271.0,1238.6,5.7,43,45,44,0.4,250.5,267.7,262.5,50.0,0.234292683,0.324878049,0.138585366,0.042439024,-0.234292683,-0.138585366,-0.324878049,0.042439024,0.047804878,0.066292683,0.028292683,0.008634146,0.047853659,0.066195122,0.028634146,0.008585366,-0.019804878,548.7,-623.7,317.5,399.0,396.4,395.4,44,46,45,65,69,63,46,88.2,42,0,16346,0,0,-6125,0,16346,-6125,11.1,11.2,10.9,0.1,34
1371,18761,10,18761,0,35,92.9,4.7,5.4,4.8,8.3,1.9,0.6,-1.5,-0.9,-2.2,0.2,40,49,95,47,43,56,52,55,55.0,73,72,73,1264.6,1308.6,1242.3,9.9,43,45,44,0.5,311.5,337.0,320.5,50.0,0.372780488,0.487804878,0.192926829,0.066439024,-0.372780488,-0.192926829,-0.487804878,0.066439024,0.076097561,0.104634146,0.039365854,0.013609756,0.076097561,0.103902439,0.039853659,0.013560976,-0.096487805,468.6,-854.6,338.0,397.3,394.7,393.9,43,45,45,65,69,63,49,88.2,42,0,26030,0,0,-32678,0,26030,-32678,11.2,11.5,11.0,0.1,34
1372,19050,10,19050,0,22,213.0,11.2,4.8,4.7,7.8,1.3,0.9,-0.9,1.0,-2.1,0.6,31,39,76,39,39,48,43,38,40.0,55,54,55,1259.5,1311.9,1227.1,15.9,29,37,40,0.7,176.5,203.8,178.3,50.0,0.339707317,0.487804878,0.0,0.120829268,-0.339707317,0.0,-0.487804878,0.120829268,0.07,0.11804878,0.0,0.025560976,0.069756098,0.116146341,-0.003317073,0.025609756,-0.057902439,313.0,-840.6,168.6,402.4,399.8,399.3,40,41,41,74,76,71,50,201.7,32,0,23769,0,0,-19611,0,23769,-19611,11.1,11.6,10.8,0.1,24
1373,19051,10,19051,0,22,207.2,-1.2,5.3,5.0,8.2,1.8,0.8,-1.4,-0.4,-2.2,0.4,31,39,78,39,39,49,44,38,41.0,57,56,57,1271.5,1345.0,1235.7,22.4,29,37,39,0.6,283.8,306.4,295.2,50.0,0.401853659,0.487804878,0.202341463,0.084682927,-0.401853659,-0.202341463,-0.487804878,0.084682927,0.087658537,0.149365854,0.041317073,0.024926829,0.087658537,0.147560976,0.041658537,0.02497561,-0.060390244,540.3,-936.1,310.5,402.4,400.2,399.6,40,41,41,74,77,72,50,208.4,32,0,29977,0,0,-20565,0,29977,-20565,11.2,11.9,10.9,0.2,24
1374,19092,10,19092,0,22,222.7,-13.0,3.4,3.3,5.8,0.4,0.8,4.9,58.1,-0.8,11.1,31,34,36,35,34,43,40,30,30.0,35,35,35,1070.5,1378.0,163.2,354.9,26,30,35,0.5,68.8,68.3,77.8,50.0,0.055073171,0.39897561,0.0,0.072097561,-0.055073171,0.0,-0.39897561,0.072097561,0.013414634,0.081463415,0.0,0.013804878,0.008536585,0.08,-0.024634146,0.017121951,0.015804878,357.0,-397.9,114.7,399.2,397.6,396.2,35,37,37,70,72,66,52,235.7,29,-664,3549,0,-775,6147,0,2885,5372,9.5,12.2,0.0,3.1,26
1375,19093,10,19093,0,22,221.5,0.5,3.2,3.2,6.5,0.9,1.0,13.4,24.1,-2.3,11.9,31,35,38,35,35,43,40,30,30.0,36,36,36,642.2,1366.3,157.4,503.2,26,30,36,0.6,50.5,51.3,56.8,50.0,0.041804878,0.360243902,0.0,0.076585366,-0.041804878,0.0,-0.360243902,0.076585366,0.015317073,0.073512195,0.0,0.017414634,0.005414634,0.072780488,-0.020780488,0.017414634,0.014292683,436.1,-251.2,103.6,399.1,397.6,396.4,35,37,36,70,72,66,52,221.0,29,-959,2749,0,-889,5621,0,1790,4732,5.5,12.1,0.0,4.5,26
1376,19381,10,19381,0,26,271.0,4.1,4.5,4.6,8.5,0.5,1.1,-0.6,0.9,-2.2,0.7,38,44,95,44,38,51,47,43,57.0,66,65,66,1264.1,1383.0,1224.3,25.9,33,42,38,0.7,155.3,166.0,139.9,50.0,0.306634146,0.487804878,0.056731707,0.116146341,-0.306634146,-0.056731707,-0.487804878,0.116146341,0.065073171,0.171170732,0.011560976,0.029317073,0.064682927,0.169512195,0.012341463,0.029121951,-0.058,-111.7,-136.1,4.8,398.7,396.3,396.9,38,40,39,73,75,70,51,266.9,35,0,22046,0,0,-19810,0,22046,-19810,11.2,12.2,10.8,0.2,32
1377,19528,10,19528,0,29,158.3,23.2,6.8,6.4,19.4,0.8,1.8,-1.8,0.6,-2.4,0.6,41,44,96,43,39,60,51,60,76.0,78,76,77,1468.2,1659.3,1241.7,130.6,39,41,40,0.9,397.4,415.6,388.4,50.0,0.483609756,0.487804878,0.278780488,0.021073171,-0.483609756,-0.278780488,-0.487804878,0.021073171,0.221902439,0.417512195,0.056878049,0.081121951,0.22204878,0.414097561,0.057658537,0.080829268,-0.071219512,-129.2,-160.9,7.2,398.9,396.8,398.0,41,42,42,79,82,77,48,135.1,38,0,75915,0,0,-24378,0,75915,-24378,13.0,14.7,11.0,1.1,35
1378,19547,10,19547,0,30,114.1,9.5,5.7,5.6,14.0,0.9,1.6,-1.3,0.2,-2.4,0.7,38,49,102,49,43,59,55,61,66.0,77,76,77,1352.5,1594.5,1223.4,106.2,39,48,43,0.8,271.5,285.1,259.6,50.0,0.436243902,0.487804878,0.054682927,0.079707317,-0.436243902,-0.054682927,-0.487804878,0.079707317,0.141073171,0.462341463,0.011170732,0.086439024,0.140731707,0.452487805,0.017512195,0.086292683,-0.065463415,-123.3,-148.6,5.6,397.9,395.7,396.5,44,45,45,82,85,80,50,104.6,41,0,48118,0,0,-22350,0,48118,-22350,11.9,14.1,10.8,0.9,32
1379,19549,10,19549,0,29,95.4,-2.9,5.5,5.4,9.5,1.7,1.2,-1.4,0.6,-2.3,0.6,38,49,102,49,44,59,55,59,63.0,75,75,76,1314.7,1531.2,1229.2,67.2,38,48,44,0.9,241.7,255.4,228.5,50.0,0.444878049,0.487804878,0.161560976,0.077268293,-0.444878049,-0.161560976,-0.487804878,0.077268293,0.123512195,0.316585366,0.03297561,0.05204878,0.123902439,0.305463415,0.033756098,0.052097561,-0.064,-122.4,-141.2,3.9,398.4,396.2,397.1,44,46,45,82,85,80,51,98.3,41,0,42325,0,0,-21864,0,42325,-21864,11.6,13.5,10.8,0.6,31
1380,19566,10,19566,0,25,111.5,14.6,4.9,4.7,8.7,1.9,0.9,-1.0,0.7,-2.2,0.6,34,44,93,44,38,53,52,51,55.0,66,65,66,1266.2,1377.3,1234.0,26.8,34,41,39,0.7,155.0,171.5,140.3,50.0,0.323365854,0.487804878,0.024780488,0.124731707,-0.323365854,-0.024780488,-0.487804878,0.124731707,0.067170732,0.133414634,0.005073171,0.027219512,0.067073171,0.13004878,0.005170732,0.027268293,-0.057512195,-52.3,-142.0,12.1,398.9,396.5,396.7,39,40,40,82,84,79,48,96.9,36,0,22935,0,0,-19662,0,22935,-19662,11.2,12.2,10.9,0.2,26
1381,19572,10,19572,0,25,95.8,-1.1,9.0,8.4,16.8,2.3,1.4,-2.0,-0.3,-2.4,0.3,33,45,98,45,40,62,56,56,63.0,76,74,75,1651.3,1687.7,1536.4,25.7,35,44,42,1.0,868.3,902.6,876.9,49.9,0.487804878,0.487804878,0.485414634,4.88e-05,-0.487804878,-0.487804878,-0.487804878,0.0,0.506926829,0.688146341,0.285219512,0.07995122,0.507756098,0.680487805,0.288682927,0.080585366,-0.080682927,-158.1,-182.5,4.1,398.9,396.2,397.3,43,45,44,82,85,80,50,96.9,36,0,173525,0,0,-27571,0,173525,-27571,14.6,14.9,13.6,0.2,26
1382,19581,10,19581,0,25,120.6,8.6,6.8,6.8,12.8,2.8,1.2,-2.0,-1.1,-2.5,0.3,32,44,98,44,38,59,54,57,64.0,74,73,75,1455.7,1681.5,1241.5,110.9,34,43,38,1.0,448.8,475.8,442.9,50.0,0.487804878,0.487804878,0.462146341,0.000634146,-0.487804878,-0.462146341,-0.487804878,0.000634146,0.257268293,0.549707317,0.094341463,0.085609756,0.256487805,0.539268293,0.100829268,0.085073171,-0.075707317,-144.0,-163.7,3.9,401.7,398.9,400.0,39,40,40,84,86,82,51,112.0,36,0,87464,0,0,-25868,0,87464,-25868,12.9,14.9,10.9,1.0,26
1383,19586,10,19586,0,25,97.7,-5.8,5.4,5.3,9.1,2.1,0.9,-1.4,0.3,-2.8,0.5,32,45,98,45,38,56,54,54,56.0,71,70,71,1293.9,1450.0,1214.8,49.3,34,43,39,0.8,220.2,237.7,200.8,50.0,0.441560976,0.487804878,0.039560976,0.088780488,-0.441560976,-0.039560976,-0.487804878,0.088780488,0.110341463,0.241463415,0.008097561,0.037804878,0.110146341,0.239463415,0.009073171,0.037609756,-0.064,-90.4,-143.1,6.5,400.3,397.4,398.6,39,40,40,83,86,81,51,103.6,36,0,37650,0,0,-21865,0,37650,-21865,11.4,12.8,10.7,0.4,26
1384,19594,10,19594,0,25,96.0,-11.1,10.4,9.6,17.6,2.6,1.9,-0.9,2.2,-2.5,1.1,32,45,102,45,42,63,52,58,64.0,84,80,81,1667.5,1702.4,1617.4,14.5,35,45,45,1.0,1210.4,1242.0,1208.1,50.0,0.429902439,0.487804878,0.198097561,0.077512195,-0.47897561,-0.284536585,-0.487804878,0.035268293,0.70702439,0.975609756,0.466780488,0.11502439,0.707170732,1.009073171,0.477414634,0.115756098,-0.090780488,-176.3,-195.8,4.2,400.0,396.9,398.9,46,48,47,84,87,83,51,107.1,36,0,241502,0,0,-31012,0,241502,-31012,14.7,15.0,14.3,0.1,26
1385,19602,10,19602,0,25,103.9,-3.2,9.5,9.0,16.7,1.6,1.6,-1.7,-0.1,-2.4,0.6,32,44,103,42,41,63,56,63,71.0,91,88,90,1657.7,1690.6,1553.7,22.9,36,42,43,1.0,1021.7,1056.0,1017.6,50.0,0.481317073,0.487804878,0.35697561,0.018634146,-0.487804878,-0.487804878,-0.487804878,0.0,0.595073171,0.816634146,0.356682927,0.087414634,0.595317073,0.806,0.366,0.086292683,-0.088829268,-175.6,-189.4,2.6,399.5,396.2,398.2,44,46,45,91,94,90,51,107.1,36,0,203277,0,0,-30339,0,203277,-30339,14.6,14.9,13.7,0.2,26
1386,19638,10,19638,0,26,133.0,11.6,7.3,7.1,13.6,0.5,1.7,-1.9,-0.4,-2.4,0.4,35,44,99,45,38,59,53,49,49.0,70,69,70,1506.8,1686.5,1236.5,129.9,34,43,38,1.0,535.5,554.8,533.4,50.0,0.487804878,0.487804878,0.468,0.000536585,-0.487804878,-0.487804878,-0.487804878,0.0,0.305512195,0.705560976,0.105414634,0.123414634,0.304780488,0.680536585,0.107073171,0.12297561,-0.082341463,-161.1,-179.1,3.5,399.6,397.9,398.8,39,41,40,82,84,80,50,121.4,36,0,104076,0,0,-28128,0,104076,-28128,13.3,14.9,10.9,1.1,30
1387,19640,10,19640,0,26,113.1,-6.6,10.3,9.6,18.8,3.9,1.8,-1.0,2.0,-2.5,1.0,35,45,102,45,42,63,56,52,51.0,81,77,78,1665.2,1704.3,1523.8,25.5,35,45,45,1.0,1214.9,1234.8,1215.4,50.0,0.41297561,0.487804878,0.198097561,0.078926829,-0.477219512,-0.284536585,-0.487804878,0.038780488,0.710829268,0.975609756,0.305609756,0.150682927,0.710487805,1.000341463,0.320390244,0.151853659,-0.091560976,-177.6,-197.4,4.3,400.7,398.6,400.0,46,48,47,83,86,82,50,119.7,37,0,242119,0,0,-31279,0,242119,-31279,14.7,15.0,13.5,0.2,31
1388,19642,10,19642,0,27,133.4,4.6,10.3,9.5,17.8,2.7,2.1,-0.9,1.9,-2.4,1.2,36,45,104,44,44,63,52,56,55.0,88,84,85,1660.2,1704.2,1503.9,28.2,36,44,46,1.0,1180.5,1197.2,1179.6,50.0,0.421853659,0.487804878,0.198097561,0.083658537,-0.476243902,-0.284536585,-0.487804878,0.035317073,0.685463415,0.975609756,0.251560976,0.157560976,0.686,1.008195122,0.259804878,0.157121951,-0.092341463,-180.2,-199.1,4.3,399.0,397.0,398.4,48,49,48,86,89,86,50,128.8,37,0,234396,0,0,-31542,0,234396,-31542,14.7,15.1,13.2,0.2,32
1389,19645,10,19645,0,28,110.5,-16.3,7.8,7.6,17.4,1.6,1.9,-2.0,-0.1,-2.5,0.4,38,45,102,44,40,60,51,60,63.0,85,82,84,1550.9,1684.6,1276.9,104.1,37,43,41,1.0,661.8,675.3,652.8,50.0,0.487512195,0.487804878,0.390439024,0.004,-0.487658537,-0.390439024,-0.487804878,0.003170732,0.373902439,0.73804878,0.079707317,0.137365854,0.37395122,0.711902439,0.104341463,0.137121951,-0.095219512,-186.1,-205.0,3.7,397.8,396.2,397.6,42,44,43,88,91,87,51,126.7,37,0,127958,0,0,-32527,0,127958,-32527,13.7,14.9,11.3,0.9,33
1390,19646,10,19646,0,28,132.9,-1.5,8.6,8.1,16.2,1.5,2.0,-1.8,1.0,-2.9,0.5,38,45,101,44,39,60,54,60,63.0,84,82,83,1584.8,1694.6,1313.7,106.4,37,42,41,1.0,793.4,807.2,787.1,50.0,0.481414634,0.487804878,0.341658537,0.021756098,-0.487414634,-0.380390244,-0.487804878,0.005804878,0.454195122,0.832,0.077658537,0.170243902,0.454195122,0.821804878,0.081658537,0.168829268,-0.094634146,-183.4,-205.5,5.3,398.9,397.0,398.3,42,43,43,88,91,87,51,134.4,38,0,155273,0,0,-32381,0,155273,-32381,14.0,14.9,11.6,0.9,33
1391,19649,10,19649,0,28,134.9,1.9,8.6,8.3,17.0,2.2,1.9,-1.9,0.5,-2.4,0.6,39,45,102,44,42,63,53,62,66.0,89,86,87,1599.7,1690.4,1367.7,80.9,38,43,43,1.0,837.5,851.9,831.9,50.0,0.484487805,0.487804878,0.380731707,0.013609756,-0.487804878,-0.487804878,-0.487804878,0.0,0.481707317,0.792878049,0.212634146,0.14395122,0.48195122,0.780146341,0.221317073,0.14404878,-0.093756098,-180.5,-200.0,4.1,399.0,397.3,398.6,45,46,46,90,92,89,51,133.0,38,0,164888,0,0,-32029,0,164888,-32029,14.1,14.9,12.1,0.7,34
1392,19702,10,19702,0,24,223.7,4.4,7.5,7.2,17.2,2.6,1.6,-2.0,-0.7,-2.4,0.3,36,45,98,44,39,60,56,60,53.0,74,73,74,1518.8,1673.3,1282.4,108.1,37,42,39,1.0,535.9,564.2,553.5,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.316097561,0.647317073,0.129756098,0.104536585,0.316878049,0.636780488,0.130829268,0.104439024,-0.052292683,-97.6,-117.5,5.2,399.0,397.1,397.0,40,42,41,64,72,65,52,219.3,36,0,108050,0,0,-17864,0,108050,-17864,13.4,14.8,11.3,1.0,28
1393,19703,10,19703,0,24,223.2,-2.4,7.9,7.3,19.2,2.5,1.5,-2.1,0.5,-2.6,0.2,35,45,98,44,38,61,54,61,53.0,76,74,75,1571.5,1670.9,1344.5,70.6,37,43,38,1.0,571.6,602.0,588.9,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.336731707,0.632,0.113414634,0.094731707,0.336926829,0.625365854,0.118536585,0.093609756,-0.05795122,-107.7,-138.0,6.0,398.3,396.3,396.4,40,41,41,64,72,65,52,225.5,36,0,115349,0,0,-19796,0,115349,-19796,13.9,14.8,11.9,0.6,27
1394,19747,10,19747,0,22,232.8,0.5,3.8,3.6,6.5,0.7,0.8,0.4,4.6,-1.2,1.4,31,40,76,39,39,45,43,38,38.0,48,48,49,1248.1,1264.9,1227.3,6.6,28,36,39,0.5,90.3,93.2,103.0,50.0,0.071365854,0.350926829,0.0,0.078780488,-0.071365854,0.0,-0.350926829,0.078780488,0.016195122,0.071609756,0.0,0.015073171,0.012390244,0.071268293,-0.017414634,0.018487805,0.024585366,624.3,-375.2,136.1,401.8,399.2,398.2,40,42,41,64,71,67,49,232.2,31,-410,4639,0,-502,8954,0,4229,8451,11.0,11.2,10.8,0.1,24
1395,19786,10,19786,0,23,237.6,13.4,8.8,8.4,14.8,2.3,1.4,-2.0,0.1,-2.8,0.4,32,41,98,42,37,59,52,52,46.0,70,68,69,1637.2,1684.6,1451.9,42.1,31,41,39,1.0,837.4,864.5,847.4,50.0,0.487707317,0.487804878,0.454439024,0.001560976,-0.487804878,-0.487804878,-0.487804878,0.0,0.491268293,0.719121951,0.289804878,0.088146341,0.490926829,0.70995122,0.303853659,0.087609756,-0.072780488,-137.1,-161.3,5.3,399.4,397.6,398.1,41,42,41,71,76,72,48,224.2,33,0,167607,0,0,-24862,0,167607,-24862,14.5,14.9,12.8,0.4,25
